# date[JD] transmitted_flux_171[arb.units] transmitted_flux_171_unc[arb.units] transmitted_flux_195[arb.units] transmitted_flux_195_unc[arb.units] transmitted_flux_284[arb.units] transmitted_flux_284_unc[arb.units] transmitted_flux_304[arb.units] transmitted_flux_304_unc[arb.units] transmitted_flux_sumEITBands[arb.units] transmitted_flux_sumEITBands_unc[arb.units]
2.457999000000000000e+06 1.141301991919059660e-14 3.423905975757179059e-15 9.396832124362847798e-15 2.819049637308854260e-15 1.809364997797655677e-16 5.428094993392967523e-17 2.204788234422787715e-15 6.614364703268365118e-16 2.319557677775599632e-14 6.958673033326798582e-15
2.458000000000000000e+06 1.164475341997734778e-14 3.493426025993203860e-15 9.791933779967231360e-15 2.937580133990169960e-15 1.972021427591340413e-16 5.916064282774020501e-17 2.248357147246710406e-15 6.745071441740130429e-16 2.388224648995042733e-14 7.164673946985127253e-15
2.458001000000000000e+06 1.218984308581753948e-14 3.656952925745261212e-15 1.072350351415383483e-14 3.217051054246151000e-15 2.332717397021346757e-16 6.998152191064038053e-17 2.349278860270287011e-15 7.047836580810862019e-16 2.549589719994379417e-14 7.648769159983138881e-15
2.458002000000000000e+06 1.221579991916211872e-14 3.664739975748635774e-15 1.076817410656095305e-14 3.230452231968285126e-15 2.348817523268493331e-16 7.046452569805480733e-17 2.353859767560711519e-15 7.061579302682132981e-16 2.557271554561062996e-14 7.671814663683190250e-15
2.458003000000000000e+06 1.225639959828658879e-14 3.676919879485976480e-15 1.083615413896951181e-14 3.250846241690852990e-15 2.375984716897483270e-16 7.127954150692450795e-17 2.361369491252874849e-15 7.084108473758625336e-16 2.569152170019872304e-14 7.707456510059617227e-15
2.458004000000000000e+06 1.266884533687413630e-14 3.800653601062241522e-15 1.154119896002161563e-14 3.462359688006485163e-15 2.657061468084703172e-16 7.971184404254110994e-17 2.438216331349469914e-15 7.314648994048410925e-16 2.691396677505369182e-14 8.074190032516106916e-15
2.458005000000000000e+06 1.225934964810960525e-14 3.677804894432881419e-15 1.084171277043688409e-14 3.252513831131065386e-15 2.379390819245877912e-16 7.138172457737634721e-17 2.362042841896802538e-15 7.086128525690405840e-16 2.570104434236788121e-14 7.710313302710363415e-15
2.458006000000000000e+06 1.206929824359853361e-14 3.620789473079559451e-15 1.051604906959801890e-14 3.154814720879405196e-15 2.250883868004128264e-16 6.752651604012384793e-17 2.326613321578980386e-15 6.979839964736939581e-16 2.513704902157594399e-14 7.541114706472783513e-15
2.458007000000000000e+06 1.182750170914645279e-14 3.548250512743936231e-15 1.010520017147380218e-14 3.031560051442140968e-15 2.085173984054250725e-16 6.255521952162752176e-17 2.281606347429461122e-15 6.844819042288383563e-16 2.442282562645514239e-14 7.326847687936543348e-15
2.458008000000000000e+06 1.106449306023527569e-14 3.319347918070582076e-15 8.802262986493569117e-15 2.640678895948070735e-15 1.566350760610580671e-16 4.699052281831741026e-17 2.139491282164513775e-15 6.418473846493540338e-16 2.216288240495441458e-14 6.648864721486324058e-15
2.458009000000000000e+06 1.073840887146425787e-14 3.221522661439276967e-15 8.245680293584816922e-15 2.473704088075444051e-15 1.353025358831224733e-16 4.059076076493674077e-17 2.079389355887586226e-15 6.238168067662756706e-16 2.119878105681978527e-14 6.359634317045934792e-15
2.458010000000000000e+06 1.062889267747033148e-14 3.188667803241099918e-15 8.059453437654687944e-15 2.417836031296406699e-15 1.270364085007235730e-16 3.811092255021707807e-17 2.058330957713041636e-15 6.174992873139123527e-16 2.087371348133878284e-14 6.262114044401635166e-15
2.458011000000000000e+06 1.059886539528028251e-14 3.179659618584084754e-15 8.008316667472029501e-15 2.402495000241608377e-15 1.248711881777928435e-16 3.746135645333786414e-17 2.052640308487974629e-15 6.157920925463924281e-16 2.078469355941808084e-14 6.235408067825424094e-15
2.458012000000000000e+06 1.054332435708992162e-14 3.162997307126976091e-15 7.913451920299711612e-15 2.374035576089913720e-15 1.212454523879925276e-16 3.637363571639775583e-17 2.042423597104518299e-15 6.127270791313555095e-16 2.062044532688214253e-14 6.186133598064642916e-15
2.458013000000000000e+06 1.048328574005668121e-14 3.144985722017004363e-15 7.811010385542954640e-15 2.343303115662885997e-15 1.171860926160374954e-16 3.515582778481124124e-17 2.031265244737639495e-15 6.093795734212919472e-16 2.044274746295331535e-14 6.132824238885993660e-15
2.458014000000000000e+06 1.046263470430708678e-14 3.138790411292125561e-15 7.775880173683856989e-15 2.332764052105156702e-15 1.156254645160731746e-16 3.468763935482195731e-17 2.027291745082738428e-15 6.081875235248214102e-16 2.038143208758975537e-14 6.114429626276925508e-15
2.458015000000000000e+06 1.047127922506326760e-14 3.141383767518980674e-15 7.790632577830801792e-15 2.337189773349241169e-15 1.162147594731470663e-16 3.486442784194412113e-17 2.028902693844138324e-15 6.086708081532413591e-16 2.040702925621135660e-14 6.122108776863406824e-15
2.458016000000000000e+06 1.051659726275706516e-14 3.154979178827118837e-15 7.867904728769972430e-15 2.360371418630991335e-15 1.193548298966884338e-16 3.580644896900653630e-17 2.037387550863525611e-15 6.112162652590577621e-16 2.054124437228725020e-14 6.162373311686174587e-15
2.458017000000000000e+06 1.056899090202678840e-14 3.170697270608036757e-15 7.957281920230762570e-15 2.387184576069229008e-15 1.229225820752241510e-16 3.687677462256724037e-17 2.047145464947568925e-15 6.141436394842705393e-16 2.069634086928034469e-14 6.208902260784103248e-15
2.458018000000000000e+06 1.056683605055807597e-14 3.170050815167422474e-15 7.953578923796952758e-15 2.386073677139086143e-15 1.228216876477940607e-16 3.684650629433820835e-17 2.046781953373465985e-15 6.140345860120396180e-16 2.069001861537628857e-14 6.207005584612886887e-15
2.458019000000000000e+06 1.065189261979049189e-14 3.195567785937147805e-15 8.097985724566216878e-15 2.429395717369865142e-15 1.296000297001690768e-16 3.888000891005072057e-17 2.063431961039937313e-15 6.190295883119811347e-16 2.094291033509681620e-14 6.282873100529044543e-15
2.458020000000000000e+06 1.089521682645181660e-14 3.268565047935544980e-15 8.513151164482342851e-15 2.553945349344702382e-15 1.460980510895585881e-16 4.382941532686756288e-17 2.108693724425228918e-15 6.326081173275686952e-16 2.166315976644894580e-14 6.498947929934683898e-15
2.458021000000000000e+06 1.114191314612660605e-14 3.342573943837982130e-15 8.934502268436360851e-15 2.680350680530907861e-15 1.622009767781616535e-16 4.866029303344849604e-17 2.154071201904576954e-15 6.462213605713731652e-16 2.239268759324570533e-14 6.717806277973711442e-15
2.458022000000000000e+06 1.128136657994311402e-14 3.384409973982933970e-15 9.172561084219995536e-15 2.751768325265999213e-15 1.714822784039922325e-16 5.144468352119767223e-17 2.179868569741037791e-15 6.539605709223111994e-16 2.280527851230814306e-14 6.841583553692442129e-15
2.458023000000000000e+06 1.127322036379881780e-14 3.381966109139645340e-15 9.158706392930607157e-15 2.747611917879182305e-15 1.708653602574218557e-16 5.125960807722656781e-17 2.178300090136728034e-15 6.534900270410182327e-16 2.278109220712357882e-14 6.834327662137072698e-15
2.458024000000000000e+06 1.121238135165853344e-14 3.363714405497560191e-15 9.054756602511417831e-15 2.716426980753426059e-15 1.669467564173525993e-16 5.008402692520578350e-17 2.167152300819085817e-15 6.501456902457258437e-16 2.260123701140639006e-14 6.780371103421916860e-15
2.458025000000000000e+06 1.124747203667767616e-14 3.374241611003302374e-15 9.114668225612570787e-15 2.734400467683771000e-15 1.692783358223563983e-16 5.078350074670690963e-17 2.173641268600748624e-15 6.520923805802246268e-16 2.270505986671335286e-14 6.811517960014004910e-15
2.458026000000000000e+06 1.120421529103747409e-14 3.361264587311242621e-15 9.040859913287860198e-15 2.712257973986358296e-15 1.663414433145332925e-16 4.990243299435998158e-17 2.165591385392326856e-15 6.496774156176982145e-16 2.257700803303219591e-14 6.773102409909657985e-15
2.458027000000000000e+06 1.117576968976534131e-14 3.352730906929602078e-15 8.992328872039820881e-15 2.697698661611945239e-15 1.644200081321094274e-16 4.932600243963284179e-17 2.160306478010077497e-15 6.480919434030234661e-16 2.249282504794734133e-14 6.747847514384203976e-15
2.458028000000000000e+06 1.108387985108750687e-14 3.325163955326252219e-15 8.835610263842099674e-15 2.650683079152629823e-15 1.580955086736359869e-16 4.742865260209080099e-17 2.143136455480945419e-15 6.429409366442836061e-16 2.222072207908418763e-14 6.666216623725257078e-15
2.458029000000000000e+06 1.103503478911886652e-14 3.310510436735660192e-15 8.752170939008779915e-15 2.625651281702634132e-15 1.549280774919235297e-16 4.647842324757707124e-17 2.134169583054757165e-15 6.402508749164272285e-16 2.207630338867432910e-14 6.622891016602299204e-15
2.458030000000000000e+06 1.102765981450018152e-14 3.308297944350054455e-15 8.739545115231514779e-15 2.621863534569454434e-15 1.544868340357420598e-16 4.634605021072261425e-17 2.132845494713440320e-15 6.398536484140319973e-16 2.205453725848087964e-14 6.616361177544262471e-15
2.458031000000000000e+06 1.103790814552673649e-14 3.311372443658020553e-15 8.757245582356052277e-15 2.627173674706815289e-15 1.548752872764761143e-16 4.646258618294282688e-17 2.134500648187332294e-15 6.403501944561995304e-16 2.208452966334659488e-14 6.625358899003978150e-15
2.458032000000000000e+06 1.104986845011282221e-14 3.314960535033846504e-15 8.777647537864066609e-15 2.633294261359219431e-15 1.556943382018341938e-16 4.670830146055025691e-17 2.136731948684749525e-15 6.410195846054247786e-16 2.211994227486347327e-14 6.635982682459040878e-15
2.458033000000000000e+06 1.105362414821830241e-14 3.316087244465489854e-15 8.783756054489545158e-15 2.635126816346863311e-15 1.563709573650578874e-16 4.691128720951736992e-17 2.137776072599396195e-15 6.413328217798189966e-16 2.213152723267230165e-14 6.639458169801689390e-15
2.458034000000000000e+06 1.095558155205193464e-14 3.286674465615580708e-15 8.616461498891361822e-15 2.584938449667407995e-15 1.497399858466245264e-16 4.492199575398735793e-17 2.119552691947642164e-15 6.358658075842923336e-16 2.184133572873756303e-14 6.552400718621267963e-15
2.458035000000000000e+06 1.092011030091413341e-14 3.276033090274239549e-15 8.556069914298362091e-15 2.566820974289508470e-15 1.471494525438938328e-16 4.414483576316815478e-17 2.112802536642233942e-15 6.338407609926701431e-16 2.173613220439862495e-14 6.520839661319587327e-15
2.458036000000000000e+06 1.071049711993583536e-14 3.213149135980750844e-15 8.198099015969188015e-15 2.459429704790757272e-15 1.334082850432078796e-16 4.002248551296237250e-17 2.074197734136665176e-15 6.222593202409994740e-16 2.111620215508489628e-14 6.334860646525470462e-15
2.458037000000000000e+06 1.055453609182545927e-14 3.166360827547638019e-15 7.932290639693355610e-15 2.379687191908006367e-15 1.224115447536927211e-16 3.672346342610782004e-17 2.044840996410860109e-15 6.134522989232580326e-16 2.065407927268336547e-14 6.196223781805009641e-15
2.458038000000000000e+06 1.050497390206698604e-14 3.151492170620096206e-15 7.848095665829711928e-15 2.354428699748913973e-15 1.185412085437389586e-16 3.556236256312169622e-17 2.035204997368902663e-15 6.105614992106706410e-16 2.050681577380933966e-14 6.152044732142801426e-15
2.458039000000000000e+06 1.045484813477569945e-14 3.136454440432709834e-15 7.762543944310496316e-15 2.328763183293148974e-15 1.151738534140548836e-16 3.455215602421645522e-17 2.025906089789093829e-15 6.077718269367282473e-16 2.035847202228934544e-14 6.107541606686803473e-15
2.458040000000000000e+06 1.042629311773660136e-14 3.127887935320980015e-15 7.713861963078963479e-15 2.314158588923688412e-15 1.131866459022852577e-16 3.395599377068557361e-17 2.020553074781063000e-15 6.061659224343189396e-16 2.027389480149891234e-14 6.082168440449673070e-15
2.458041000000000000e+06 1.041178436134523716e-14 3.123535308403571068e-15 7.689138483880460851e-15 2.306741545164138097e-15 1.121593469782662327e-16 3.364780409347987721e-17 2.017818394706936608e-15 6.053455184120808641e-16 2.023090058691089932e-14 6.069270176073269795e-15
2.458042000000000000e+06 1.039402764582484897e-14 3.118208293747454296e-15 7.658848548941140074e-15 2.297654564682342022e-15 1.109354512245679401e-16 3.328063536737038326e-17 2.014498638918056507e-15 6.043495916754167350e-16 2.017831028490861466e-14 6.053493085472583610e-15
2.458043000000000000e+06 1.044268598990892445e-14 3.132805796972676547e-15 7.741885738468243577e-15 2.322565721540473152e-15 1.142239526228845497e-16 3.426718578686537231e-17 2.023541601853372145e-15 6.070624805560116434e-16 2.032233728285342438e-14 6.096701184856026209e-15
2.458044000000000000e+06 1.049130493228192513e-14 3.147391479684577695e-15 7.824813284289134204e-15 2.347443985286739709e-15 1.175560147778615603e-16 3.526680443335848164e-17 2.032614470300184937e-15 6.097843410900554220e-16 2.046628870164910676e-14 6.139886610494732029e-15
2.458045000000000000e+06 1.054586574258106561e-14 3.163759722774319290e-15 7.917704783620965411e-15 2.375311435086289229e-15 1.215366977940226114e-16 3.646100933820678341e-17 2.042993609234582693e-15 6.128980827703748867e-16 2.062810083323063381e-14 6.188430249969191249e-15
2.458046000000000000e+06 1.060812845888750669e-14 3.182438537666252008e-15 8.023975487720004926e-15 2.407192646316001320e-15 1.257093254059876335e-16 3.771279762179628634e-17 2.054535391652332762e-15 6.163606174956999272e-16 2.081234866366582883e-14 6.243704599099749597e-15
2.458047000000000000e+06 1.079545667066021772e-14 3.238637001198065394e-15 8.343579138773491628e-15 2.503073741632047094e-15 1.384115248771753051e-16 4.152345746315258536e-17 2.089383892044608873e-15 6.268151676133825633e-16 2.136683122635549330e-14 6.410049367906647359e-15
2.458048000000000000e+06 1.096947696037483108e-14 3.290843088112449402e-15 8.639661102238655760e-15 2.591898330671596412e-15 1.505898453632041341e-16 4.517695360896123652e-17 2.122096880863947920e-15 6.366290642591841985e-16 2.188182478884063813e-14 6.564547436652192069e-15
2.458049000000000000e+06 1.093466629943072772e-14 3.280399889829218159e-15 8.581153499511905309e-15 2.574346049853571672e-15 1.477906057906480163e-16 4.433718173719439873e-17 2.115227081152329348e-15 6.345681243456987649e-16 2.177883748588560993e-14 6.533651245765681558e-15
2.458050000000000000e+06 1.091783322156291920e-14 3.275349966468876233e-15 8.552389505404547011e-15 2.565716851621364340e-15 1.467144200571357553e-16 4.401432601714071919e-17 2.112149413214581292e-15 6.336448239643744270e-16 2.172908656023918545e-14 6.518725968071756582e-15
2.458051000000000000e+06 1.092968021037859299e-14 3.278904063113576949e-15 8.572714984844361995e-15 2.571814495453308125e-15 1.473598270350926390e-16 4.420794811052778677e-17 2.114224015311032408e-15 6.342672045933097223e-16 2.176397903756907786e-14 6.529193711270722411e-15
2.458052000000000000e+06 1.093712121861046204e-14 3.281136365583138375e-15 8.584999784272810376e-15 2.575499935281843192e-15 1.484360676350210086e-16 4.453082029050629890e-17 2.116076041430463750e-15 6.348228124291392040e-16 2.178663311194875762e-14 6.535989933584626497e-15
2.458053000000000000e+06 1.089669884983888222e-14 3.269009654951664033e-15 8.516256944013851904e-15 2.554877083204154940e-15 1.453851158889995729e-16 4.361553476669987557e-17 2.108302946951955673e-15 6.324908840855867414e-16 2.166664385669368739e-14 6.499993157008106533e-15
2.458054000000000000e+06 1.085402258642781293e-14 3.256206775928344038e-15 8.443482080415580711e-15 2.533044624124674608e-15 1.424249847113310884e-16 4.272749541339932898e-17 2.100309706504819288e-15 6.300929119514456679e-16 2.154023935805954422e-14 6.462071807417863581e-15
2.458055000000000000e+06 1.080136061155028833e-14 3.240408183465086184e-15 8.353666395614078294e-15 2.506099918684223252e-15 1.388092324968851054e-16 4.164276974906554393e-17 2.090477398078937599e-15 6.271432194236811811e-16 2.138431363774018400e-14 6.415294091322056937e-15
2.458056000000000000e+06 1.078445980433394596e-14 3.235337941300182998e-15 8.324844540536120689e-15 2.497453362160835733e-15 1.376459867827446509e-16 4.129379603482338047e-17 2.087319528891670791e-15 6.261958586675014740e-16 2.133426986054447839e-14 6.400280958163343833e-15
2.458057000000000000e+06 1.078692751815624588e-14 3.236078255446873765e-15 8.329099197430109429e-15 2.498729759229032355e-15 1.377409222944543802e-16 4.132227668833630790e-17 2.087718861135639169e-15 6.263156583406918098e-16 2.134148649901644610e-14 6.402445949704934146e-15
2.458058000000000000e+06 1.076040049194283838e-14 3.228120147582851356e-15 8.283771101822238619e-15 2.485131330546671113e-15 1.360428692500534196e-16 4.081286077501603327e-17 2.082866761358442591e-15 6.248600284075327576e-16 2.126308122437357399e-14 6.378924367312071567e-15
