# t_obs[JD] firstOrderFlux[counts/s] firstOrderFluxUnc[counts/s] centralOrderFlux[counts/s] centralOrderFluxUnc[counts/s]
2459232.000000 96.515905 0.359612 1687.904020 19.589017
2459233.000000 96.838267 0.224445 1651.655367 26.726230
2459234.000000 97.927712 0.764550 1790.028618 116.012604
2459235.000000 98.498351 0.235438 1851.119136 166.673904
2459236.000000 99.058478 0.493307 1901.901305 29.650893
2459237.000000 99.862595 0.520072 1850.532358 34.121737
2459238.000000 100.673297 0.423848 1832.098818 61.493918
2459239.000000 100.823155 0.372717 1834.201542 102.090094
2459240.000000 100.965945 0.321940 2013.891101 74.605658
2459241.000000 100.377251 0.355476 1874.675255 26.736903
2459242.000000 100.437069 0.335559 1813.706377 27.370322
2459243.000000 100.299604 0.525564 1738.005679 48.977337
2459244.000000 99.103008 0.323097 1673.016988 58.085643
2459245.000000 99.182100 0.365536 1612.436824 25.718874
2459246.000000 98.045119 0.501755 1538.057473 30.360529
2459247.000000 96.566200 0.555274 1460.045384 16.015364
2459248.000000 95.819976 0.358867 1416.685466 24.194067
2459249.000000 95.423573 0.415020 1379.996474 11.754867
2459250.000000 95.277304 0.378555 1369.057212 18.732446
2459251.000000 95.070066 0.376942 1317.432303 14.320482
2459252.000000 95.025058 0.320740 1303.445211 6.899262
2459253.000000 94.625432 0.314733 1285.771640 7.668723
2459254.000000 94.758667 0.343857 1318.651439 31.093164
2459255.000000 94.454034 0.353274 1306.472317 11.936400
2459256.000000 94.398469 0.384716 1348.655768 95.513839
2459257.000000 94.240802 0.330001 1307.082992 7.972972
2459258.000000 94.614709 0.364111 1352.738857 12.310480
2459259.000000 94.524230 0.380122 1350.340548 5.701920
2459260.000000 94.048630 0.297556 1336.786554 4.013189
2459261.000000 93.457691 0.455955 1337.817576 6.282959
2459262.000000 93.642227 0.421888 1387.273753 35.371383
2459263.000000 94.814967 0.384683 1478.970491 25.880147
2459264.000000 95.713074 0.339177 1583.440896 37.209431
2459265.000000 95.310134 0.330333 1511.678771 21.973005
2459266.000000 95.656895 0.302535 1561.855400 42.843609
2459267.000000 95.498451 0.358745 1512.413229 21.568244
2459268.000000 96.315219 0.383229 1563.803923 103.440349
2459269.000000 97.452840 0.365930 1662.036342 58.326316
2459270.000000 97.063073 0.336021 1759.273095 126.720253
2459271.000000 97.644972 0.373456 1845.520857 105.789817
2459272.000000 97.942729 0.351195 1817.249335 174.591215
2459273.000000 98.215377 0.375892 1742.240027 134.265782
2459274.000000 98.346511 0.364821 1698.409167 160.799612
2459275.000000 97.577711 0.342395 1621.793955 81.659580
2459276.000000 97.164821 0.358840 1519.721209 47.893515
2459277.000000 97.226480 0.406880 1588.384288 57.043036
2459278.000000 97.304047 0.313357 1498.856478 32.915253
2459279.000000 97.588052 0.340649 1454.745564 25.307776
2459280.000000 97.630020 0.360504 1465.368883 78.130935
2459281.000000 98.071393 0.468778 1600.506263 93.660686
2459282.000000 99.717067 0.360986 1683.474905 36.547396
2459283.000000 100.094855 0.457447 1782.401103 149.448770
2459284.000000 100.148325 0.402109 1722.185449 37.974660
2459285.000000 99.856780 0.460886 1619.255286 55.096869
2459286.000000 99.201139 0.297519 1544.281889 54.152412
2459287.000000 99.132817 0.454359 1530.193146 14.752549
2459288.000000 99.214493 0.344699 1588.219063 30.113365
2459289.000000 98.535473 0.311526 1634.629775 24.975804
2459290.000000 97.762660 0.397725 1614.309492 48.194402
2459291.000000 97.023793 0.418143 1617.647479 20.681144
2459292.000000 97.366591 0.429931 1637.060757 10.618927
2459293.000000 98.049487 0.308475 1662.885806 22.801370
2459294.000000 99.293331 0.406440 1760.388534 89.021869
2459295.000000 100.135658 0.323448 1830.552166 29.271901
2459296.000000 100.345895 0.334375 1881.155248 129.138403
2459297.000000 100.536149 0.296896 1852.180461 30.027526
2459298.000000 99.589622 0.411216 1750.938740 51.279211
2459299.000000 99.763666 0.395437 1753.078214 111.244996
2459300.000000 100.001999 0.378894 1700.127726 28.221021
2459301.000000 100.001419 0.337387 1657.021141 24.005078
2459302.000000 99.367496 0.348876 1594.855966 15.242537
2459303.000000 98.854172 0.444233 1535.231951 29.051078
2459304.000000 97.711029 0.315824 1485.051571 118.245015
2459305.000000 96.881111 0.396235 1415.336746 31.708567
2459306.000000 96.486701 0.472592 1370.599365 8.305268
2459307.000000 95.668700 0.356533 1331.679829 16.674224
2459308.000000 95.345443 0.317150 1308.435132 9.592498
2459309.000000 95.882132 0.383960 1304.554867 13.173939
2459310.000000 95.506266 0.365330 1270.072548 8.239443
2459311.000000 95.061584 0.328746 1261.223581 5.627931
2459312.000000 94.343737 0.289295 1237.540765 8.792019
2459313.000000 94.460887 0.353571 1254.761801 5.853822
2459314.000000 94.385579 0.357167 1247.228809 3.095984
2459315.000000 94.165776 0.312256 1261.441946 12.852596
2459316.000000 95.339029 0.313284 1362.803043 21.230178
2459317.000000 96.235813 0.494538 1503.223627 51.136825
2459318.000000 96.413756 0.355728 1473.544896 34.275026
2459319.000000 97.053407 0.293138 1558.597372 36.375240
2459320.000000 98.233746 0.423536 1714.442288 84.611987
2459321.000000 99.115421 0.619994 1724.468377 51.763032
2459322.000000 99.024917 0.314818 1810.323000 240.066061
2459323.000000 99.065224 0.369822 1841.792918 95.301619
2459324.000000 100.321762 0.559100 2255.039292 893.201428
2459325.000000 100.612542 0.427469 2624.937647 593.300529
2459326.000000 99.261169 0.335541 2390.705447 291.685523
2459327.000000 98.611581 0.385439 3058.385727 716.204328
2459328.000000 98.767046 0.465342 2583.476237 435.117963
2459329.000000 98.881817 0.346532 2118.906016 167.756881
2459330.000000 98.448655 0.308874 1952.264784 347.955739
2459331.000000 98.689793 0.319854 1926.090732 185.436882
2459332.000000 99.427531 0.342992 1857.570340 73.304556
2459333.000000 98.984155 0.355917 1794.503639 36.709795
2459334.000000 98.826430 0.335505 1741.190105 79.605260
2459335.000000 98.120472 0.337305 1648.196720 67.019890
2459336.000000 97.421323 0.443370 1531.117270 40.959922
2459337.000000 97.103639 0.287194 1506.866214 21.317434
2459338.000000 96.865152 0.316031 1464.692065 32.749927
2459339.000000 95.795726 0.456261 1478.433071 66.499156
2459340.000000 94.938577 0.374862 1363.010008 37.071302
2459341.000000 94.787598 0.316858 1471.399022 64.042874
2459342.000000 95.410438 0.333790 2198.953934 2463.454756
2459343.000000 95.636794 0.326113 1916.761116 702.792100
2459344.000000 96.092150 0.409199 1967.014060 578.162514
2459345.000000 97.608512 0.454935 1713.496137 55.480934
2459346.000000 98.687090 0.314096 1776.857460 133.604446
2459347.000000 98.993762 0.380500 1689.788869 204.945437
2459348.000000 99.440688 0.264657 1652.923880 56.451344
2459349.000000 100.072905 0.301349 1634.354029 111.918167
2459350.000000 101.084480 0.328332 1638.549399 22.661039
2459351.000000 102.042302 0.460723 1807.351954 82.206015
2459352.000000 102.775252 0.313659 2045.682105 62.439370
2459353.000000 103.059669 0.312640 2066.391428 61.152943
2459354.000000 101.637257 0.407127 1976.301156 33.375291
2459355.000000 100.250406 0.322445 1894.921570 18.226363
2459356.000000 99.678771 0.343573 1916.167764 180.925238
2459357.000000 98.772571 0.438713 2697.043133 1077.038615
2459358.000000 98.782045 0.401934 2243.999961 664.944252
2459359.000000 99.182150 0.333197 1838.731533 96.804406
2459360.000000 100.240022 0.456294 2139.239643 250.017194
2459361.000000 101.364573 0.452247 2763.456553 342.202020
2459362.000000 100.977964 0.330295 2852.735385 760.024534
2459363.000000 100.595936 0.415998 2774.480084 1698.525230
2459364.000000 100.042690 0.532898 2842.744630 1094.470137
2459365.000000 100.633781 0.298504 2134.918618 65.541774
2459366.000000 101.421326 0.346272 2020.109097 106.867831
2459367.000000 101.128809 1.006007 1876.426986 77.160744
2459368.000000 100.901750 0.284621 1836.420887 79.785090
2459369.000000 101.291147 0.265792 1820.576812 38.192889
2459370.000000 101.084113 0.284612 1932.637347 104.280158
2459371.000000 100.985607 0.391907 1829.766500 62.955052
2459372.000000 101.981938 0.413690 1903.860637 97.239208
2459373.000000 104.032287 0.470435 2269.901429 77.791669
2459374.000000 104.239654 0.243925 2609.603165 216.124488
2459375.000000 105.049110 0.361318 3112.945236 322.239152
2459376.000000 104.521370 0.407876 2393.194211 206.216124
2459377.000000 104.384450 0.238236 2247.408638 56.700067
2459378.000000 104.232400 0.328976 2232.070231 38.439001
2459379.000000 104.430596 0.344031 2202.802517 47.714519
2459380.000000 103.833258 0.542593 2062.700583 55.989313
2459381.000000 101.798268 0.503286 1906.101827 41.046181
2459382.000000 100.625722 0.303462 1847.992415 24.657557
2459383.000000 100.503168 0.289623 1799.650274 22.934241
2459384.000000 100.499399 0.244254 1771.216920 17.563498
2459385.000000 nan nan nan nan
2459386.000000 nan nan nan nan
2459387.000000 nan nan nan nan
2459388.000000 nan nan nan nan
2459389.000000 nan nan nan nan
2459390.000000 nan nan nan nan
2459391.000000 nan nan nan nan
2459392.000000 nan nan nan nan
2459393.000000 nan nan nan nan
2459394.000000 nan nan nan nan
2459395.000000 nan nan nan nan
2459396.000000 nan nan nan nan
2459397.000000 nan nan nan nan
2459398.000000 nan nan nan nan
2459399.000000 nan nan nan nan
2459400.000000 nan nan nan nan
2459401.000000 nan nan nan nan
2459402.000000 nan nan nan nan
2459403.000000 nan nan nan nan
2459404.000000 nan nan nan nan
2459405.000000 nan nan nan nan
2459406.000000 nan nan nan nan
2459407.000000 nan nan nan nan
2459408.000000 nan nan nan nan
2459409.000000 nan nan nan nan
2459410.000000 nan nan nan nan
2459411.000000 nan nan nan nan
2459412.000000 nan nan nan nan
2459413.000000 nan nan nan nan
2459414.000000 nan nan nan nan
2459415.000000 nan nan nan nan
2459416.000000 nan nan nan nan
2459417.000000 nan nan nan nan
2459418.000000 nan nan nan nan
2459419.000000 nan nan nan nan
2459420.000000 nan nan nan nan
2459421.000000 nan nan nan nan
2459422.000000 nan nan nan nan
2459423.000000 nan nan nan nan
2459424.000000 107.855543 0.306531 2312.911703 27.108804
2459425.000000 105.946391 0.527952 2171.307052 49.331313
2459426.000000 104.751309 0.277633 2059.053927 26.471408
2459427.000000 104.278623 0.461794 2051.948476 47.296593
2459428.000000 103.364844 0.324802 2025.164043 34.963219
2459429.000000 103.390206 0.336549 2064.846227 22.248538
2459430.000000 101.905071 0.515874 2063.561339 44.244334
2459431.000000 100.478038 0.323956 1923.793082 98.395554
2459432.000000 100.706409 0.640026 1932.255830 99.882959
2459433.000000 101.875745 0.489875 2070.010580 38.041555
2459434.000000 101.991931 0.385943 1955.962942 62.499790
2459435.000000 100.982518 0.337665 1840.511172 42.444720
2459436.000000 99.722926 0.435406 1797.997426 185.812463
2459437.000000 99.261731 0.291075 1678.236572 17.057747
2459438.000000 99.907161 0.282930 1757.142489 42.910605
2459439.000000 100.054319 0.295504 1776.031947 30.769189
2459440.000000 99.613583 0.287964 1753.281394 72.010062
2459441.000000 100.912141 0.358929 1802.525229 26.894177
2459442.000000 101.678215 0.303448 1871.358915 46.047118
2459443.000000 102.056152 0.370527 1900.245206 42.510687
2459444.000000 101.804072 0.312518 1864.627234 21.777092
2459445.000000 102.014254 0.395601 1947.282259 93.833456
2459446.000000 103.418251 0.406052 2107.233347 83.568124
2459447.000000 103.762472 0.422962 2721.202278 502.758524
2459448.000000 103.977789 0.251207 2496.790017 97.498961
2459449.000000 103.544387 0.658092 2565.598144 195.686717
2459450.000000 103.535929 0.403186 2322.340430 57.283469
2459451.000000 103.300223 0.387294 2424.673399 275.130421
2459452.000000 104.484264 0.332649 2590.180514 116.251258
2459453.000000 105.488572 0.694993 2914.960165 560.875270
2459454.000000 106.765689 0.301580 3388.832437 1156.359775
2459455.000000 107.478901 0.509253 5412.560800 3907.285959
2459456.000000 108.428935 0.413191 3596.148006 898.043828
2459457.000000 107.299311 0.365344 3428.988620 321.339014
2459458.000000 107.105701 0.644330 2822.344418 338.856666
2459459.000000 106.094154 0.415953 2709.293134 263.444664
2459460.000000 106.901364 0.391386 2818.475796 216.803679
2459461.000000 107.389966 0.451993 2796.363804 131.247967
2459462.000000 107.575839 0.442534 3067.146965 169.887854
2459463.000000 106.911048 0.296680 3196.541532 192.703397
2459464.000000 106.868089 0.380980 3297.954623 135.074241
2459465.000000 107.450842 0.433857 3167.453108 141.063209
2459466.000000 107.778823 0.403067 3513.830967 841.276142
2459467.000000 108.016756 0.454371 3335.849685 326.370893
2459468.000000 107.728102 0.378129 3293.585656 211.605142
2459469.000000 107.459217 0.308366 3256.185650 147.065501
2459470.000000 106.938696 0.388046 3132.838199 97.130314
2459471.000000 105.589290 0.315503 3092.811820 153.109200
2459472.000000 105.130109 0.515112 2708.130511 173.678683
2459473.000000 102.966141 0.572534 2472.898835 100.373082
2459474.000000 100.947353 0.412809 2112.076433 107.567764
2459475.000000 100.132784 0.377150 2084.361012 373.523428
2459476.000000 100.532493 0.430197 2040.949765 323.977464
2459477.000000 100.532121 0.398111 1972.224272 118.826950
2459478.000000 102.347970 0.610352 2185.966669 152.051610
2459479.000000 105.241176 0.745007 2502.498406 174.519695
2459480.000000 108.640968 0.908409 2644.098280 94.374525
2459481.000000 110.995304 0.722970 3358.124015 1633.846110
2459482.000000 112.145993 0.437742 2858.323735 142.854666
2459483.000000 113.352706 0.321182 3040.308442 230.815788
2459484.000000 113.542568 0.299787 2894.626513 135.461806
2459485.000000 113.337710 0.319220 2929.928755 96.849891
2459486.000000 114.676594 0.389192 3265.488356 415.091216
2459487.000000 115.678099 0.699176 3885.781574 377.731540
2459488.000000 115.624484 0.741702 3727.810225 295.430659
2459489.000000 113.226420 0.543807 3253.526933 87.902553
2459490.000000 111.365547 0.429941 3166.376282 203.143150
2459491.000000 110.814652 0.365769 2979.079358 302.795435
2459492.000000 109.697176 0.443743 2725.983963 210.898125
2459493.000000 109.094984 0.324261 2582.433759 61.575058
2459494.000000 110.055767 0.508392 2757.933180 131.731816
2459495.000000 109.460479 0.616481 2616.013042 166.700309
2459496.000000 108.356190 0.359424 2830.559092 604.134047
2459497.000000 107.662186 0.366037 2930.301880 405.903380
2459498.000000 107.943718 0.288529 2653.758733 181.278900
2459499.000000 107.065619 0.249193 2540.150818 44.575108
2459500.000000 107.050550 0.238321 2442.023456 89.508331
2459501.000000 107.020235 0.419837 2620.809502 289.202740
2459502.000000 106.886225 0.703095 2350.806600 105.718544
2459503.000000 105.283427 0.535468 2262.642124 151.199111
2459504.000000 104.423938 0.505284 2256.517177 132.233521
2459505.000000 103.622730 0.333509 2136.576434 80.771827
2459506.000000 103.093521 0.386558 1981.048879 56.893022
2459507.000000 102.263528 0.268619 1918.988777 9.422231
2459508.000000 102.504365 0.658734 2064.287631 130.916853
2459509.000000 105.343487 0.481306 2567.061446 211.758081
2459510.000000 105.989776 0.337392 3072.630720 315.540294
2459511.000000 108.296609 0.578680 3181.043143 101.908624
2459512.000000 110.403000 0.747650 3388.679087 181.288739
2459513.000000 112.364153 0.687874 3892.415442 700.065705
2459514.000000 115.971888 0.861324 5649.684347 780.100958
2459515.000000 118.840697 0.669047 5253.243457 1031.201228
2459516.000000 120.434943 1.343922 6987.398625 6845.278611
2459517.000000 124.489940 0.732864 4846.676671 1026.253444
2459518.000000 123.470338 0.970742 4434.126421 320.675130
2459519.000000 120.908796 0.394665 4517.284251 350.948831
2459520.000000 118.412916 0.680021 5016.683803 2097.694214
2459521.000000 115.171673 0.914863 5571.114276 3314.501527
2459522.000000 114.411655 0.416673 3637.499550 780.366594
2459523.000000 114.536806 0.472297 3738.915491 464.269789
2459524.000000 115.107772 0.439781 3456.510189 287.400521
2459525.000000 113.317775 0.575838 3399.150698 333.971576
2459526.000000 110.385558 0.754523 3049.481947 187.209158
2459527.000000 109.156915 0.695063 3002.854577 215.359377
2459528.000000 107.916489 0.493280 4023.676146 2844.506878
2459529.000000 107.450151 0.352114 2872.401045 276.975858
2459530.000000 106.255287 0.298552 2475.124875 88.978757
2459531.000000 104.842395 0.374918 2346.974279 164.142680
2459532.000000 104.562643 0.379463 2382.172730 127.292503
2459533.000000 103.225969 0.516880 2164.307101 43.896701
2459534.000000 102.758527 0.398605 2201.025458 47.555775
2459535.000000 102.791355 0.323402 2274.237312 99.038088
2459536.000000 103.991436 0.456618 2222.054452 74.857091
2459537.000000 103.977009 0.377138 2071.533296 28.940896
2459538.000000 103.132319 0.327996 2014.992633 14.861722
2459539.000000 103.543323 0.417835 1999.129917 13.144228
2459540.000000 103.797352 0.386210 2020.462567 46.770643
2459541.000000 103.237462 0.339202 2069.210171 24.773762
2459542.000000 104.177227 0.461144 2195.356892 48.009566
2459543.000000 106.447705 0.573991 2403.598865 77.054369
2459544.000000 107.381909 0.564416 2467.730336 69.359951
2459545.000000 109.582197 0.590946 2789.295688 195.191639
2459546.000000 111.412403 0.363066 2957.153363 122.798554
2459547.000000 111.606125 0.430692 3263.737467 170.781075
2459548.000000 110.983042 0.439444 3113.829371 105.064924
2459549.000000 109.908286 0.435649 2879.830679 119.289902
2459550.000000 107.921375 0.510877 2603.597056 57.699877
