# t_obs[JD] heliocentric_dist[km] firstOrderFlux[counts/s] firstOrderFluxUnc[counts/s] centralOrderFlux[counts/s] centralOrderFluxUnc[counts/s]
2459115.000000 148578000.000000 93.635000 0.358829 1389.240000 30.068200
2459116.000000 148528000.000000 93.995000 0.315383 1395.790000 21.979300
2459117.000000 148476000.000000 94.910000 0.317523 1407.660000 74.552100
2459118.000000 148441000.000000 95.190000 0.366824 1382.340000 58.981100
2459119.000000 148382000.000000 95.505000 0.311109 1381.520000 157.435000
2459120.000000 148331000.000000 95.395000 0.315735 1320.320000 13.949600
2459121.000000 148275000.000000 95.990000 0.282505 1363.570000 19.721200
2459122.000000 148245000.000000 96.610000 0.385228 1340.590000 21.987100
2459123.000000 148187000.000000 96.155000 0.710029 1292.050000 7.513680
2459124.000000 148136000.000000 96.105000 0.453839 1310.070000 21.384100
2459125.000000 148089000.000000 95.730000 0.313059 1283.540000 6.807360
2459126.000000 148050000.000000 95.640000 0.285644 1295.220000 11.069500
2459127.000000 147995000.000000 95.735000 0.348860 1269.440000 14.134200
2459128.000000 147942000.000000 95.565000 0.310167 1230.690000 13.549500
2459129.000000 147905000.000000 94.805000 0.453152 1214.760000 17.556400
2459130.000000 147856000.000000 93.520000 0.435583 1122.790000 32.065200
2459131.000000 147806000.000000 94.040000 0.356673 1118.180000 14.672000
2459132.000000 147752000.000000 95.010000 0.429829 1160.650000 27.245500
2459133.000000 147722000.000000 96.290000 0.410860 1222.790000 19.753400
2459134.000000 147669000.000000 95.985000 0.358929 1193.810000 22.860300
2459135.000000 147615000.000000 95.555000 0.292248 1159.780000 15.574000
2459136.000000 147589000.000000 96.225000 0.418386 1233.060000 48.140800
2459137.000000 147535000.000000 97.015000 0.317563 1345.490000 73.018700
2459138.000000 147484000.000000 96.360000 0.453524 1274.500000 41.148100
2459139.000000 147455000.000000 96.970000 0.361471 1421.870000 279.305000
2459140.000000 147408000.000000 97.940000 0.479368 1350.480000 27.986800
2459141.000000 147365000.000000 98.345000 0.431318 1520.920000 80.228600
2459142.000000 147320000.000000 97.880000 0.278037 1489.550000 45.156200
2459143.000000 147279000.000000 97.720000 0.268232 1407.270000 19.035900
2459144.000000 147240000.000000 97.285000 0.271288 1332.900000 22.015900
2459145.000000 147194000.000000 97.255000 0.269067 1347.690000 14.296000
2459146.000000 147154000.000000 97.705000 0.570660 1366.450000 20.134500
2459147.000000 147119000.000000 97.720000 0.372425 1333.540000 25.496300
2459148.000000 147083000.000000 97.535000 0.350657 1350.230000 47.666800
2459149.000000 147046000.000000 98.195000 0.576155 1512.870000 52.877800
2459150.000000 147004000.000000 99.555000 0.428993 2131.750000 266.578000
2459151.000000 146975000.000000 99.365000 0.418721 2104.080000 119.402000
2459152.000000 146937000.000000 100.900000 0.500961 2404.640000 463.898000
2459153.000000 146893000.000000 101.995000 0.394965 2078.600000 95.746900
2459154.000000 146871000.000000 102.875000 0.395493 1917.770000 45.122700
2459155.000000 146826000.000000 104.040000 0.438791 2465.670000 404.879000
2459156.000000 146804000.000000 104.125000 0.421424 2534.070000 85.216600
2459157.000000 146759000.000000 102.190000 0.622326 2207.640000 206.008000
2459158.000000 146738000.000000 101.660000 0.373211 2416.060000 252.081000
2459159.000000 146696000.000000 101.135000 0.427719 2911.680000 634.020000
2459160.000000 146675000.000000 101.950000 0.399487 2689.920000 419.235000
2459161.000000 146635000.000000 103.350000 0.539557 2340.340000 165.495000
2459162.000000 146610000.000000 104.535000 0.400841 2356.480000 260.383000
2459163.000000 146590000.000000 105.100000 0.361330 2423.620000 100.472000
2459164.000000 146556000.000000 105.015000 0.359944 2460.700000 83.502500
2459165.000000 146539000.000000 104.935000 0.610710 2525.230000 403.325000
2459166.000000 146496000.000000 104.950000 0.549321 2323.290000 218.741000
2459167.000000 146477000.000000 105.550000 0.503020 2119.350000 51.651300
2459168.000000 146450000.000000 107.015000 0.366117 2177.320000 34.360000
2459169.000000 146424000.000000 107.245000 0.439208 2215.520000 35.716900
2459170.000000 146408000.000000 107.235000 0.486090 2243.010000 111.850000
2459171.000000 146367000.000000 106.510000 0.361129 1969.030000 76.279700
2459172.000000 146348000.000000 105.720000 0.444346 1823.250000 42.629300
2459173.000000 146342000.000000 105.140000 0.338916 1911.650000 66.205400
2459174.000000 146304000.000000 104.680000 0.397441 2171.400000 345.436000
2459175.000000 146282000.000000 105.560000 0.593755 2774.690000 277.832000
2459176.000000 146276000.000000 107.605000 0.737307 3557.780000 347.044000
2459177.000000 146237000.000000 110.015000 0.967915 3940.830000 655.252000
2459178.000000 146223000.000000 111.955000 0.779345 4216.030000 434.092000
2459179.000000 146212000.000000 114.295000 0.407821 4157.410000 334.907000
2459180.000000 146195000.000000 114.910000 0.392751 4372.120000 572.309000
2459181.000000 146167000.000000 114.965000 0.574861 4010.770000 201.247000
2459182.000000 146151000.000000 116.885000 0.596365 4623.370000 390.940000
2459183.000000 146145000.000000 118.295000 0.582431 6524.630000 4348.430000
2459184.000000 146129000.000000 118.610000 0.598849 4324.150000 123.549000
2459185.000000 146101000.000000 119.075000 0.577577 4138.110000 362.251000
2459186.000000 146085000.000000 118.350000 0.444895 3987.960000 138.414000
2459187.000000 146080000.000000 117.560000 0.520651 3977.750000 234.964000
2459188.000000 146064000.000000 116.190000 0.483616 3622.560000 225.689000
2459189.000000 146037000.000000 116.105000 0.423532 3882.480000 310.858000
2459190.000000 146032000.000000 114.390000 0.526312 3370.850000 169.519000
2459191.000000 146019000.000000 112.170000 0.771021 3959.920000 1680.550000
2459192.000000 146014000.000000 109.300000 0.355024 2475.430000 255.110000
2459193.000000 146001000.000000 108.850000 0.487582 2117.660000 77.885100
2459194.000000 145982000.000000 108.405000 0.383374 2212.250000 151.389000
2459195.000000 145970000.000000 107.975000 0.432870 2362.090000 196.471000
2459196.000000 145954000.000000 107.925000 0.501556 2329.300000 168.264000
2459197.000000 145951000.000000 107.220000 0.394902 2210.640000 69.676900
2459198.000000 145949000.000000 106.855000 0.482075 2347.330000 488.236000
2459199.000000 145945000.000000 107.270000 0.390953 2194.940000 117.490000
2459200.000000 145932000.000000 107.440000 0.382011 1995.250000 66.350000
2459201.000000 145922000.000000 106.105000 0.390330 1886.750000 35.282500
2459202.000000 145905000.000000 106.000000 0.410482 1854.650000 44.924400
2459203.000000 145901000.000000 106.220000 0.315216 2087.040000 66.793300
2459204.000000 145889000.000000 106.340000 0.330412 2222.510000 24.216000
2459205.000000 145887000.000000 106.330000 0.353615 2223.370000 27.918500
2459206.000000 145884000.000000 107.190000 0.370634 2434.010000 95.749500
2459207.000000 145883000.000000 108.250000 0.441349 2629.750000 97.915100
2459208.000000 145882000.000000 109.095000 0.409907 2563.350000 79.855900
2459209.000000 145879000.000000 108.405000 0.439019 2587.790000 68.499300
2459210.000000 145878000.000000 107.810000 0.448092 2536.050000 54.532900
2459211.000000 145867000.000000 107.710000 0.430055 2480.220000 37.931300
2459212.000000 145867000.000000 107.220000 0.419125 2423.040000 28.875500
2459213.000000 145866000.000000 106.065000 0.494033 2310.330000 52.071100
2459214.000000 145859000.000000 105.750000 0.345935 2277.490000 75.940000
2459215.000000 145863000.000000 105.100000 0.410064 2137.220000 25.068700
2459216.000000 145863000.000000 104.545000 0.394442 2103.890000 29.133900
2459217.000000 145863000.000000 103.965000 0.359841 2080.700000 16.160300
2459218.000000 145866000.000000 104.180000 0.446384 2048.310000 26.460800
2459219.000000 145866000.000000 102.865000 0.555567 1866.610000 71.389700
2459220.000000 145866000.000000 101.475000 0.568059 1679.300000 57.013800
2459221.000000 145867000.000000 100.110000 0.400906 1535.270000 28.896000
2459222.000000 145878000.000000 99.515000 0.378494 1490.660000 6.963750
2459223.000000 145879000.000000 99.375000 0.421824 1539.440000 42.377600
2459224.000000 145882000.000000 98.930000 0.364972 1478.630000 14.861600
2459225.000000 145883000.000000 98.475000 0.465112 1449.050000 21.421500
2459226.000000 145884000.000000 97.675000 0.346326 1398.250000 12.284800
2459227.000000 145897000.000000 96.900000 0.440182 1351.500000 7.234070
2459228.000000 145903000.000000 96.285000 0.269379 1337.350000 4.716940
2459229.000000 145912000.000000 96.665000 0.235681 1363.970000 10.199700
2459230.000000 145922000.000000 98.250000 0.475236 1500.010000 55.500100
2459231.000000 145930000.000000 98.490000 0.342458 1673.630000 56.017100
2459232.000000 145940000.000000 98.935000 0.368625 1730.210000 20.080000
2459233.000000 145948000.000000 99.260000 0.230058 1692.960000 27.394600
2459234.000000 145965000.000000 100.365000 0.783579 1834.580000 118.900000
2459235.000000 145972000.000000 100.945000 0.241286 1897.100000 170.814000
2459236.000000 145985000.000000 101.510000 0.505515 1948.970000 30.384700
2459237.000000 146005000.000000 102.320000 0.532870 1896.070000 34.961400
2459238.000000 146013000.000000 103.145000 0.434254 1877.080000 63.003700
2459239.000000 146018000.000000 103.295000 0.381854 1879.170000 104.593000
2459240.000000 146041000.000000 103.425000 0.329780 2062.940000 76.422700
2459241.000000 146058000.000000 102.810000 0.364091 1920.110000 27.384900
2459242.000000 146074000.000000 102.860000 0.343654 1857.460000 28.030600
2459243.000000 146080000.000000 102.715000 0.538221 1779.860000 50.156800
2459244.000000 146101000.000000 101.475000 0.330830 1713.060000 59.475900
2459245.000000 146124000.000000 101.540000 0.374226 1650.770000 26.330300
2459246.000000 146140000.000000 100.365000 0.513627 1574.450000 31.078900
2459247.000000 146149000.000000 98.845000 0.568377 1494.500000 16.393300
2459248.000000 146188000.000000 98.055000 0.367238 1449.730000 24.758400
2459249.000000 146202000.000000 97.640000 0.424660 1412.050000 12.027900
2459250.000000 146210000.000000 97.485000 0.387327 1400.780000 19.166500
2459251.000000 146237000.000000 97.255000 0.385605 1347.710000 14.649600
2459252.000000 146258000.000000 97.195000 0.328064 1333.210000 7.056810
2459253.000000 146275000.000000 96.775000 0.321882 1314.980000 7.842930
2459254.000000 146292000.000000 96.900000 0.351628 1348.450000 31.795800
2459255.000000 146320000.000000 96.570000 0.361188 1335.740000 12.203800
2459256.000000 146340000.000000 96.500000 0.393280 1378.680000 97.640200
2459257.000000 146361000.000000 96.325000 0.337299 1335.990000 8.149300
2459258.000000 146387000.000000 96.690000 0.372097 1382.410000 12.580500
2459259.000000 146406000.000000 96.585000 0.388410 1379.780000 5.826230
2459260.000000 146435000.000000 96.080000 0.303983 1365.660000 4.099870
2459261.000000 146460000.000000 95.460000 0.465724 1366.480000 6.417570
2459262.000000 146473000.000000 95.640000 0.430889 1416.870000 36.126000
2459263.000000 146515000.000000 96.810000 0.392777 1510.090000 26.424700
2459264.000000 146533000.000000 97.715000 0.346271 1616.560000 37.987700
2459265.000000 146546000.000000 97.295000 0.337213 1543.160000 22.430600
2459266.000000 146582000.000000 97.625000 0.308760 1593.990000 43.725100
2459267.000000 146602000.000000 97.450000 0.366077 1543.320000 22.009000
2459268.000000 146637000.000000 98.260000 0.390967 1595.380000 105.529000
2459269.000000 146660000.000000 99.405000 0.373260 1695.330000 59.494700
2459270.000000 146671000.000000 99.000000 0.342727 1794.380000 129.249000
2459271.000000 146713000.000000 99.565000 0.380800 1881.810000 107.870000
2459272.000000 146733000.000000 99.855000 0.358051 1852.730000 178.000000
2459273.000000 146774000.000000 100.105000 0.383124 1775.760000 136.849000
2459274.000000 146794000.000000 100.225000 0.371789 1730.850000 163.871000
2459275.000000 146811000.000000 99.430000 0.348894 1652.580000 83.209700
2459276.000000 146847000.000000 98.985000 0.365562 1548.190000 48.790700
2459277.000000 146866000.000000 99.035000 0.414449 1617.930000 58.104100
2459278.000000 146909000.000000 99.085000 0.319093 1526.290000 33.517700
2459279.000000 146930000.000000 99.360000 0.346834 1481.160000 25.767300
2459280.000000 146971000.000000 99.375000 0.366947 1491.560000 79.527400
2459281.000000 146992000.000000 99.810000 0.477088 1628.880000 95.321100
2459282.000000 147028000.000000 101.460000 0.367296 1712.900000 37.186200
2459283.000000 147056000.000000 101.825000 0.465354 1813.210000 152.032000
2459284.000000 147084000.000000 101.860000 0.408982 1751.620000 38.623700
2459285.000000 147118000.000000 101.540000 0.468654 1646.550000 56.025600
2459286.000000 147152000.000000 100.850000 0.302464 1569.950000 55.052500
2459287.000000 147182000.000000 100.760000 0.461817 1555.310000 14.994700
2459288.000000 147201000.000000 100.830000 0.350312 1614.080000 30.603700
2459289.000000 147245000.000000 100.110000 0.316504 1660.750000 25.374900
2459290.000000 147267000.000000 99.310000 0.404020 1639.860000 48.957200
2459291.000000 147311000.000000 98.530000 0.424634 1642.760000 21.002200
2459292.000000 147338000.000000 98.860000 0.436526 1662.170000 10.781800
2459293.000000 147380000.000000 99.525000 0.313117 1687.910000 23.144500
2459294.000000 147413000.000000 100.765000 0.412464 1786.480000 90.341300
2459295.000000 147449000.000000 101.595000 0.328162 1857.230000 29.698500
2459296.000000 147490000.000000 101.780000 0.339153 1908.040000 130.984000
2459297.000000 147516000.000000 101.955000 0.301086 1878.320000 30.451300
2459298.000000 147560000.000000 100.965000 0.416895 1775.120000 51.987400
2459299.000000 147584000.000000 101.125000 0.400833 1777.000000 112.763000
2459300.000000 147630000.000000 101.335000 0.383945 1722.790000 28.597200
2459301.000000 147651000.000000 101.320000 0.341836 1678.870000 24.321600
2459302.000000 147699000.000000 100.645000 0.353362 1615.360000 15.438500
2459303.000000 147736000.000000 100.100000 0.449831 1554.580000 29.417200
2459304.000000 147777000.000000 98.915000 0.319715 1503.350000 119.702000
2459305.000000 147822000.000000 98.045000 0.400996 1432.340000 32.089500
2459306.000000 147846000.000000 97.630000 0.478192 1386.840000 8.403680
2459307.000000 147903000.000000 96.765000 0.360618 1346.940000 16.865300
2459308.000000 147923000.000000 96.425000 0.320741 1323.250000 9.701110
2459309.000000 147973000.000000 96.935000 0.388176 1318.880000 13.318600
2459310.000000 148019000.000000 96.525000 0.369227 1283.620000 8.327330
2459311.000000 148043000.000000 96.060000 0.332198 1274.470000 5.687040
2459312.000000 148089000.000000 95.305000 0.292243 1250.150000 8.881600
2459313.000000 148133000.000000 95.395000 0.357068 1267.170000 5.911710
2459314.000000 148178000.000000 95.290000 0.360590 1259.180000 3.125650
2459315.000000 148214000.000000 95.045000 0.315172 1273.220000 12.972600
2459316.000000 148259000.000000 96.200000 0.316114 1375.110000 21.421900
2459317.000000 148297000.000000 97.080000 0.498876 1516.410000 51.585400
2459318.000000 148342000.000000 97.230000 0.358739 1486.020000 34.565200
2459319.000000 148380000.000000 97.850000 0.295544 1571.390000 36.673800
2459320.000000 148425000.000000 99.010000 0.426883 1727.990000 85.280600
2459321.000000 148475000.000000 99.865000 0.624683 1737.510000 52.154500
2459322.000000 148503000.000000 99.755000 0.317139 1823.670000 241.836000
2459323.000000 148556000.000000 99.760000 0.372416 1854.710000 95.970000
2459324.000000 148608000.000000 100.990000 0.562824 2270.060000 899.151000
2459325.000000 148634000.000000 101.265000 0.430241 2641.960000 597.148000
2459326.000000 148671000.000000 99.880000 0.337633 2405.610000 293.504000
2459327.000000 148733000.000000 99.185000 0.387680 3076.170000 720.369000
2459328.000000 148765000.000000 99.320000 0.467947 2597.940000 437.554000
2459329.000000 148818000.000000 99.400000 0.348348 2130.010000 168.636000
2459330.000000 148870000.000000 98.930000 0.310384 1961.810000 349.657000
2459331.000000 148896000.000000 99.155000 0.321362 1935.170000 186.311000
2459332.000000 148950000.000000 99.860000 0.344484 1865.650000 73.623400
2459333.000000 149002000.000000 99.380000 0.357340 1801.680000 36.856600
