# t_obs[JD] wavelength[angstrom] pinholes[1ifYes]
2451621.295923 284.000000 0.000000
2451621.301003 195.000000 0.000000
2451621.305035 304.000000 0.000000
2451621.541739 171.000000 0.000000
2451621.545797 284.000000 0.000000
2451621.550806 195.000000 0.000000
2451621.554893 304.000000 0.000000
2451621.791789 171.000000 0.000000
2451621.795839 284.000000 0.000000
2451621.800665 195.000000 0.000000
2451621.804926 304.000000 0.000000
2451622.041709 171.000000 0.000000
2451622.045757 284.000000 1.000000
2451622.050746 195.000000 0.000000
2451622.054845 304.000000 0.000000
2451622.291719 171.000000 0.000000
2451622.300704 195.000000 0.000000
2451622.304809 304.000000 0.000000
2451622.541788 171.000000 0.000000
2451622.545826 284.000000 1.000000
2451622.550811 195.000000 0.000000
2451622.554909 304.000000 0.000000
2451622.791747 171.000000 0.000000
2451622.795778 284.000000 1.000000
2451622.800782 195.000000 0.000000
2451622.804881 304.000000 0.000000
2451623.041655 171.000000 0.000000
2451623.045694 284.000000 1.000000
2451623.050685 195.000000 0.000000
2451623.054783 304.000000 0.000000
2451623.291749 171.000000 0.000000
2451623.300775 195.000000 0.000000
2451623.304875 304.000000 0.000000
2451623.541624 171.000000 0.000000
2451623.545657 284.000000 1.000000
2451623.550646 195.000000 0.000000
2451623.554746 304.000000 0.000000
2451623.791688 171.000000 0.000000
2451623.795736 284.000000 1.000000
2451623.804833 304.000000 0.000000
2451624.041793 171.000000 0.000000
2451624.045658 284.000000 1.000000
2451624.050647 195.000000 0.000000
2451624.291716 171.000000 0.000000
2451624.295779 284.000000 1.000000
2451624.300770 195.000000 0.000000
2451624.541756 171.000000 0.000000
2451624.545822 284.000000 1.000000
2451624.550802 195.000000 0.000000
2451624.554907 304.000000 0.000000
2451624.791811 171.000000 0.000000
2451624.795695 284.000000 1.000000
2451624.800676 195.000000 0.000000
2451624.804781 304.000000 0.000000
2451625.041677 171.000000 0.000000
2451625.045717 284.000000 1.000000
2451625.050707 195.000000 0.000000
2451625.054822 304.000000 0.000000
2451625.291640 171.000000 0.000000
2451625.295677 284.000000 1.000000
2451625.300673 195.000000 0.000000
2451625.304774 304.000000 0.000000
2451625.541309 171.000000 0.000000
2451625.545348 284.000000 1.000000
2451625.550330 195.000000 0.000000
2451625.554435 304.000000 0.000000
2451625.795012 284.000000 1.000000
2451625.800066 195.000000 0.000000
2451625.804165 304.000000 0.000000
2451626.041016 171.000000 0.000000
2451626.050044 195.000000 0.000000
2451626.290272 171.000000 0.000000
2451626.294313 284.000000 0.000000
2451626.299302 195.000000 0.000000
2451626.303402 304.000000 0.000000
2451628.218438 171.000000 0.000000
2451628.222579 284.000000 0.000000
2451628.227572 195.000000 0.000000
2451628.231656 304.000000 0.000000
2451629.541702 171.000000 0.000000
2451629.545741 284.000000 0.000000
2451629.550739 195.000000 0.000000
2451629.554850 304.000000 0.000000
2451629.791646 171.000000 0.000000
2451629.795693 284.000000 0.000000
2451629.800688 195.000000 0.000000
2451629.804846 304.000000 0.000000
2451630.041709 171.000000 0.000000
2451630.045749 284.000000 0.000000
2451630.050747 195.000000 0.000000
2451630.054851 304.000000 0.000000
2451630.294943 284.000000 0.000000
2451630.299951 195.000000 0.000000
2451630.304055 304.000000 0.000000
2451630.540979 171.000000 0.000000
2451630.545033 284.000000 0.000000
2451630.550024 195.000000 0.000000
2451630.554152 304.000000 0.000000
2451630.791030 171.000000 0.000000
2451630.795081 284.000000 0.000000
2451630.799905 195.000000 0.000000
2451630.804011 304.000000 0.000000
2451631.040860 171.000000 0.000000
2451631.044903 284.000000 0.000000
2451631.049903 195.000000 0.000000
2451631.054009 304.000000 0.000000
2451631.290190 171.000000 0.000000
2451631.294231 284.000000 0.000000
2451631.299226 195.000000 0.000000
2451631.303330 304.000000 0.000000
2451631.550036 171.000000 0.000000
2451631.554086 284.000000 0.000000
2451631.559078 195.000000 1.000000
2451631.563198 304.000000 0.000000
2451631.795658 284.000000 0.000000
2451631.804766 304.000000 0.000000
2451632.054735 304.000000 0.000000
2451632.550553 171.000000 0.000000
2451632.554598 284.000000 0.000000
2451632.559610 195.000000 0.000000
2451632.563720 304.000000 0.000000
2451632.795708 284.000000 0.000000
2451632.804807 304.000000 0.000000
2451633.045077 284.000000 0.000000
2451633.050074 195.000000 0.000000
2451633.054178 304.000000 0.000000
2451633.290634 171.000000 0.000000
2451633.299713 195.000000 0.000000
2451633.303811 304.000000 0.000000
2451633.544308 284.000000 0.000000
2451633.549299 195.000000 0.000000
2451633.794343 284.000000 0.000000
2451634.043795 284.000000 0.000000
2451634.048788 195.000000 0.000000
2451634.304772 304.000000 0.000000
2451634.541632 171.000000 0.000000
2451634.545695 284.000000 0.000000
2451634.550686 195.000000 0.000000
2451634.554789 304.000000 0.000000
2451634.791629 171.000000 0.000000
2451634.795697 284.000000 0.000000
2451634.800700 195.000000 0.000000
2451634.804808 304.000000 0.000000
2451635.041646 171.000000 0.000000
2451635.045686 284.000000 0.000000
2451635.050680 195.000000 0.000000
2451635.300679 195.000000 0.000000
2451635.304794 304.000000 0.000000
2451635.361598 171.000000 0.000000
2451635.373291 171.000000 0.000000
2451635.378366 284.000000 0.000000
2451635.383359 195.000000 0.000000
2451635.387462 304.000000 0.000000
2451635.549915 171.000000 0.000000
2451635.587463 171.000000 0.000000
2451635.591502 284.000000 0.000000
2451635.596493 195.000000 0.000000
2451635.600599 304.000000 0.000000
2451635.791634 171.000000 0.000000
2451635.795676 284.000000 0.000000
2451635.800692 195.000000 0.000000
2451635.804804 304.000000 0.000000
2451636.041628 171.000000 0.000000
2451636.045667 284.000000 0.000000
2451636.050662 195.000000 0.000000
2451636.054783 304.000000 0.000000
2451636.291629 171.000000 0.000000
2451636.295667 284.000000 0.000000
2451636.304794 304.000000 0.000000
2451636.541629 171.000000 0.000000
2451636.545668 284.000000 0.000000
2451636.550681 195.000000 0.000000
2451636.554784 304.000000 0.000000
2451636.791654 171.000000 0.000000
2451636.795707 284.000000 0.000000
2451636.800703 195.000000 0.000000
2451636.804837 304.000000 0.000000
2451637.041629 171.000000 0.000000
2451637.045669 284.000000 0.000000
2451637.050663 195.000000 0.000000
2451637.054781 304.000000 0.000000
2451637.291629 171.000000 0.000000
2451637.295669 284.000000 0.000000
2451637.300662 195.000000 0.000000
2451637.304766 304.000000 0.000000
2451637.541648 171.000000 0.000000
2451637.545698 284.000000 0.000000
2451637.550708 195.000000 0.000000
2451637.554810 304.000000 0.000000
2451637.791648 171.000000 0.000000
2451637.795707 284.000000 0.000000
2451637.800708 195.000000 0.000000
2451637.804828 304.000000 0.000000
2451638.041645 171.000000 0.000000
2451638.045696 284.000000 0.000000
2451638.050696 195.000000 0.000000
2451638.054801 304.000000 0.000000
2451638.291645 171.000000 0.000000
2451638.295696 284.000000 0.000000
2451638.300696 195.000000 0.000000
2451638.541629 171.000000 0.000000
2451638.545674 284.000000 0.000000
2451638.550670 195.000000 0.000000
2451638.554773 304.000000 0.000000
2451638.791631 171.000000 0.000000
2451638.795675 284.000000 0.000000
2451638.800671 195.000000 0.000000
2451638.804781 304.000000 0.000000
2451639.041644 171.000000 0.000000
2451639.045687 284.000000 0.000000
2451639.050681 195.000000 0.000000
2451639.054815 304.000000 0.000000
2451639.295668 284.000000 0.000000
2451639.300685 195.000000 0.000000
2451639.304791 304.000000 0.000000
2451639.541627 171.000000 0.000000
2451639.545664 284.000000 0.000000
2451639.550671 195.000000 0.000000
2451639.554777 304.000000 0.000000
2451639.791646 171.000000 0.000000
2451639.795693 284.000000 0.000000
2451639.804784 304.000000 0.000000
2451640.033285 171.000000 0.000000
2451640.037333 284.000000 0.000000
2451640.042321 195.000000 0.000000
2451640.046439 304.000000 0.000000
2451640.291650 171.000000 0.000000
2451640.295693 284.000000 0.000000
2451640.300682 195.000000 0.000000
2451640.304813 304.000000 0.000000
2451640.545669 284.000000 0.000000
2451640.550659 195.000000 0.000000
2451640.554760 304.000000 0.000000
2451640.791638 171.000000 0.000000
2451640.800895 195.000000 0.000000
2451640.804998 304.000000 0.000000
2451641.041648 171.000000 0.000000
2451641.045685 284.000000 0.000000
2451641.054779 304.000000 0.000000
2451641.291855 171.000000 0.000000
2451641.295905 284.000000 0.000000
2451641.541635 171.000000 0.000000
2451641.550682 195.000000 0.000000
2451641.554786 304.000000 0.000000
2451641.791627 171.000000 0.000000
2451641.795667 284.000000 0.000000
2451641.800672 195.000000 0.000000
2451641.804796 304.000000 0.000000
2451642.041648 171.000000 0.000000
2451642.050706 195.000000 0.000000
2451642.054808 304.000000 0.000000
2451642.291648 171.000000 0.000000
2451642.295696 284.000000 0.000000
2451642.300684 195.000000 0.000000
2451642.304787 304.000000 0.000000
2451642.541627 171.000000 0.000000
2451642.545665 284.000000 0.000000
2451642.550652 195.000000 0.000000
2451642.795673 284.000000 0.000000
2451642.800678 195.000000 0.000000
2451642.804783 304.000000 0.000000
2451643.049971 171.000000 0.000000
2451643.054019 284.000000 0.000000
2451643.059005 195.000000 0.000000
2451643.063111 304.000000 0.000000
2451643.291627 171.000000 0.000000
2451643.295669 284.000000 0.000000
2451643.300655 195.000000 0.000000
2451643.304756 304.000000 0.000000
2451643.541629 171.000000 0.000000
2451643.545701 284.000000 0.000000
2451643.550685 195.000000 0.000000
2451643.554798 304.000000 0.000000
2451643.791630 171.000000 0.000000
2451643.795667 284.000000 0.000000
2451643.800655 195.000000 0.000000
2451644.041645 171.000000 0.000000
2451644.045687 284.000000 0.000000
2451644.050693 195.000000 0.000000
2451644.054794 304.000000 0.000000
2451644.291628 171.000000 0.000000
2451644.295665 284.000000 0.000000
2451644.300657 195.000000 0.000000
2451644.304763 304.000000 0.000000
2451644.541629 171.000000 0.000000
2451644.545677 284.000000 0.000000
2451644.554784 304.000000 0.000000
2451644.791628 171.000000 0.000000
2451644.795664 284.000000 0.000000
2451644.800654 195.000000 0.000000
2451644.804757 304.000000 0.000000
2451645.041629 171.000000 0.000000
2451645.045669 284.000000 0.000000
2451645.050655 195.000000 0.000000
2451645.054758 304.000000 0.000000
2451645.291648 171.000000 0.000000
2451645.295692 284.000000 0.000000
2451645.300698 195.000000 0.000000
2451645.541648 171.000000 0.000000
2451645.546060 284.000000 0.000000
2451645.551045 195.000000 0.000000
2451645.555180 304.000000 0.000000
2451645.791649 171.000000 0.000000
2451645.795689 284.000000 0.000000
2451645.800681 195.000000 0.000000
2451645.804781 304.000000 0.000000
2451646.041648 171.000000 0.000000
2451646.045687 284.000000 0.000000
2451646.050673 195.000000 0.000000
2451646.054811 304.000000 0.000000
2451646.291628 171.000000 0.000000
2451646.295663 284.000000 0.000000
2451646.300652 195.000000 0.000000
2451646.304772 304.000000 0.000000
2451646.541630 171.000000 0.000000
2451646.545697 284.000000 0.000000
2451646.550687 195.000000 0.000000
2451646.791627 171.000000 0.000000
2451646.795662 284.000000 0.000000
2451646.800668 195.000000 0.000000
2451646.804771 304.000000 0.000000
2451647.041648 171.000000 0.000000
2451647.045690 284.000000 0.000000
2451647.050678 195.000000 0.000000
2451647.054776 304.000000 0.000000
2451647.328080 171.000000 0.000000
2451647.341210 304.000000 0.000000
2451647.541647 171.000000 0.000000
2451647.545682 284.000000 0.000000
2451647.550667 195.000000 0.000000
2451647.554765 304.000000 0.000000
2451647.791629 171.000000 0.000000
2451647.795677 284.000000 0.000000
2451647.800661 195.000000 0.000000
2451647.804785 304.000000 0.000000
2451648.041627 171.000000 0.000000
2451648.045661 284.000000 0.000000
2451648.050645 195.000000 0.000000
2451648.054742 304.000000 0.000000
2451648.291635 171.000000 0.000000
2451648.295686 284.000000 0.000000
2451648.300688 195.000000 0.000000
2451648.304787 304.000000 0.000000
2451648.541639 171.000000 0.000000
2451648.545676 284.000000 0.000000
2451648.550659 195.000000 0.000000
2451648.791647 171.000000 0.000000
2451648.795692 284.000000 0.000000
2451648.800681 195.000000 0.000000
2451648.804778 304.000000 0.000000
2451649.041650 171.000000 0.000000
2451649.045690 284.000000 0.000000
2451649.050680 195.000000 0.000000
2451649.054778 304.000000 0.000000
2451649.290916 171.000000 0.000000
2451649.294963 284.000000 0.000000
2451649.299955 195.000000 0.000000
2451649.541023 171.000000 0.000000
2451649.550042 195.000000 0.000000
2451649.554140 304.000000 0.000000
2451649.790942 171.000000 0.000000
2451649.794981 284.000000 0.000000
2451649.799976 195.000000 0.000000
2451649.804085 304.000000 0.000000
2451650.044698 284.000000 0.000000
2451650.049682 195.000000 0.000000
2451650.053789 304.000000 0.000000
2451650.290583 171.000000 0.000000
2451650.299618 195.000000 0.000000
2451650.303719 304.000000 0.000000
2451650.540633 171.000000 0.000000
2451650.544687 284.000000 1.000000
2451650.549684 195.000000 0.000000
2451650.553785 304.000000 0.000000
2451650.790537 171.000000 0.000000
2451650.794581 284.000000 0.000000
2451650.799586 195.000000 0.000000
2451650.803708 304.000000 0.000000
2451651.040195 171.000000 0.000000
2451651.044228 284.000000 1.000000
2451651.049210 195.000000 0.000000
2451651.053309 304.000000 0.000000
2451651.290183 171.000000 0.000000
2451651.294221 284.000000 1.000000
2451651.299203 195.000000 0.000000
2451651.303318 304.000000 0.000000
2451651.541697 171.000000 0.000000
2451651.545746 284.000000 1.000000
2451651.550746 195.000000 0.000000
2451651.554847 304.000000 0.000000
2451651.790991 171.000000 0.000000
2451651.795038 284.000000 0.000000
2451651.800033 195.000000 0.000000
2451651.804149 304.000000 0.000000
2451652.040950 171.000000 0.000000
2451652.044987 284.000000 1.000000
2451652.049994 195.000000 0.000000
2451652.054112 304.000000 0.000000
2451652.290996 171.000000 0.000000
2451652.295080 284.000000 1.000000
2451652.300450 195.000000 0.000000
2451652.304559 304.000000 0.000000
2451652.540996 171.000000 0.000000
2451652.545079 284.000000 1.000000
2451652.550072 195.000000 0.000000
2451652.554196 304.000000 0.000000
2451652.791005 171.000000 0.000000
2451652.795071 284.000000 1.000000
2451652.800079 195.000000 0.000000
2451652.804191 304.000000 0.000000
2451653.041003 171.000000 0.000000
2451653.050052 195.000000 0.000000
2451653.054162 304.000000 0.000000
2451653.291014 171.000000 0.000000
2451653.304201 304.000000 0.000000
2451653.541009 171.000000 0.000000
2451653.545098 284.000000 1.000000
2451653.550092 195.000000 0.000000
2451653.554216 304.000000 0.000000
2451653.791010 171.000000 0.000000
2451653.795074 284.000000 1.000000
2451653.800074 195.000000 0.000000
2451653.804183 304.000000 0.000000
2451654.040991 171.000000 0.000000
2451654.045041 284.000000 1.000000
2451654.050037 195.000000 0.000000
2451654.054146 304.000000 0.000000
2451654.290988 171.000000 0.000000
2451654.295034 284.000000 1.000000
2451654.304139 304.000000 0.000000
2451654.541014 171.000000 0.000000
2451654.545062 284.000000 1.000000
2451654.550068 195.000000 0.000000
2451654.554194 304.000000 0.000000
2451654.790988 171.000000 0.000000
2451654.795047 284.000000 1.000000
2451654.800040 195.000000 0.000000
2451654.804148 304.000000 0.000000
2451655.040988 171.000000 0.000000
2451655.045049 284.000000 1.000000
2451655.054148 304.000000 0.000000
2451655.298113 171.000000 0.000000
2451655.302161 284.000000 1.000000
2451655.307154 195.000000 0.000000
2451655.311292 304.000000 0.000000
2451655.541012 171.000000 0.000000
2451655.545058 284.000000 1.000000
2451655.550050 195.000000 0.000000
2451655.554158 304.000000 0.000000
2451655.791008 171.000000 0.000000
2451655.795053 284.000000 1.000000
2451655.800044 195.000000 0.000000
2451655.804162 304.000000 0.000000
2451656.040990 171.000000 0.000000
2451656.045054 284.000000 1.000000
2451656.050049 195.000000 0.000000
2451656.054160 304.000000 0.000000
2451656.300457 171.000000 0.000000
2451656.304507 284.000000 1.000000
2451656.309499 195.000000 0.000000
2451656.313608 304.000000 0.000000
2451656.540992 171.000000 0.000000
2451656.545045 284.000000 1.000000
2451656.550040 195.000000 0.000000
2451656.554152 304.000000 0.000000
2451656.790993 171.000000 0.000000
2451656.795038 284.000000 1.000000
2451656.800031 195.000000 0.000000
2451656.804142 304.000000 0.000000
2451657.041007 171.000000 0.000000
2451657.045052 284.000000 1.000000
