# t_obs[JD] solar_distance[m] wavelength[angstrom] unnorm_flux[DN/s] unnorm_flux_unc[DN/s]
2458176.541869 146891556819.000000 171.000000 70437748.623332 96979.552633
2458176.545976 146891787007.000000 284.000000 1495838.702186 124605.360483
2458176.551276 146891787007.000000 195.000000 30169667.835452 97115.879622
2458176.555328 146892017841.000000 304.000000 11339106.426349 97014.538845
2458177.041594 146908062477.000000 171.000000 68968879.510832 97006.456758
2458177.045712 146908291068.000000 284.000000 1495308.161234 96225.308957
2458177.050994 146908291068.000000 195.000000 29956495.235615 97360.574586
2458177.055305 146908521802.000000 304.000000 11179220.685468 96980.721595
2458177.541568 146924641795.000000 171.000000 69559686.914566 97479.450958
2458177.546058 146924870239.000000 284.000000 1482733.511874 96337.964580
2458177.551354 146924870239.000000 195.000000 29799326.129372 97741.153644
2458177.555414 146925099392.000000 304.000000 11196007.022294 97086.146188
2458178.040845 146941250225.000000 171.000000 69607576.757524 97665.114105
2458178.044943 146941493482.000000 284.000000 1518585.475823 96444.552064
2458178.050242 146941493482.000000 195.000000 29851616.478312 97953.580475
2458178.054299 146941722495.000000 304.000000 11324607.399464 97120.862096
2458178.540672 146957933572.000000 171.000000 68931467.954435 97801.544243
2458178.544773 146958161669.000000 284.000000 1533739.861345 96499.247765
2458178.550069 146958161669.000000 195.000000 31052794.497574 98541.681984
2458178.554129 146958391909.000000 304.000000 11208589.348799 97245.175581
2458179.040387 146974648311.000000 171.000000 68953922.998611 97931.192251
2458179.044483 146974891336.000000 284.000000 1564084.167658 96503.961412
2458179.049795 146974891336.000000 195.000000 31199086.460315 98665.144858
2458179.053848 146975122760.000000 304.000000 11110701.431543 97273.100551
2458179.540244 146991421185.000000 171.000000 67506054.392552 98480.695373
2458179.544335 146991666756.000000 284.000000 1650543.422208 96622.471215
2458179.549626 146991666756.000000 195.000000 31072317.901454 98732.403328
2458179.553707 146991898039.000000 304.000000 11269231.527583 97381.863426
2458180.541671 147025096372.000000 171.000000 67223854.585160 98519.688132
2458180.545769 147025344390.000000 284.000000 1666600.723649 96697.953440
2458180.551042 147025344390.000000 195.000000 31667511.286055 98702.544369
2458180.555364 147025579335.000000 304.000000 11114468.955049 97376.076970
2458181.041924 147042008697.000000 171.000000 67022975.581994 98498.222209
2458181.046035 147042243945.000000 284.000000 1712686.596573 96518.111469
2458181.051336 147042243945.000000 195.000000 32032276.659345 98771.016257
2458181.055389 147042481336.000000 304.000000 11197859.197157 97309.498157
2458181.541738 147058941091.000000 171.000000 66912750.286242 98094.288957
2458181.545833 147059178791.000000 284.000000 1692578.585821 96564.070854
2458181.555182 147059418632.000000 304.000000 11208147.010586 97176.258471
2458182.041884 147075920706.000000 171.000000 66392786.357292 97930.849468
2458182.045980 147076162024.000000 284.000000 1702815.541051 96505.836309
2458182.051281 147076162024.000000 195.000000 32307007.202292 98239.879404
2458182.055337 147076404345.000000 304.000000 11262589.433238 97160.530112
2458182.545379 147093171814.000000 284.000000 1713984.194549 96419.697721
2458182.550684 147093171814.000000 195.000000 32381692.395788 98149.650727
2458182.554740 147093417771.000000 304.000000 11236112.511785 97107.461955
2458183.041465 147109986489.000000 171.000000 65913371.335127 97715.556663
2458183.045562 147110218532.000000 284.000000 1706719.257028 96372.492601
2458183.050859 147110218532.000000 195.000000 32498131.723194 97931.336115
2458183.054914 147110452716.000000 304.000000 11410063.538381 97095.623408
2458183.541356 147127060689.000000 171.000000 65286513.827191 97656.216794
2458183.545453 147127297406.000000 284.000000 1691253.837041 96394.209012
2458183.550747 147127297406.000000 195.000000 32370867.457268 97798.474490
2458183.554801 147127535225.000000 304.000000 11305257.804636 97074.577654
2458184.041501 147144174752.000000 171.000000 62985850.125848 97339.697309
2458184.045968 147144415125.000000 284.000000 1661132.392015 96306.832353
2458184.051266 147144415125.000000 195.000000 32133917.391255 97703.545738
2458184.055347 147144643154.000000 304.000000 11319118.757270 97009.590366
2458184.541091 147161305674.000000 171.000000 64534718.909643 97209.192645
2458184.545186 147161535226.000000 284.000000 1680820.058579 96285.597840
2458184.550489 147161535226.000000 195.000000 32543890.435739 97532.796741
2458184.554548 147161782441.000000 304.000000 11341539.415858 97002.879640
2458185.041041 147178459612.000000 171.000000 64312382.169455 97132.746580
2458185.044945 147178709419.000000 284.000000 1656810.716960 96228.298319
2458185.050246 147178709419.000000 195.000000 32190279.734973 97373.221002
2458185.054299 147178946748.000000 304.000000 11300181.635130 96914.726672
2458185.540985 147195643030.000000 171.000000 64486145.084595 97025.327628
2458185.545169 147195883390.000000 284.000000 1646440.368805 96213.415353
2458185.550473 147195883390.000000 195.000000 32460039.172383 97298.901719
2458185.554545 147196125438.000000 304.000000 11327448.407371 96841.965325
2458186.041199 147212847333.000000 171.000000 64312997.809310 96882.803857
2458186.045304 147213093341.000000 284.000000 1632532.468255 96203.285596
2458186.050602 147213093341.000000 195.000000 32395672.025314 97161.246287
2458186.054669 147213325436.000000 304.000000 11253096.189721 96832.925349
2458186.541127 147230076839.000000 171.000000 63487822.098745 96670.796468
2458186.545223 147230312878.000000 284.000000 1627067.366342 96085.255283
2458186.550522 147230312878.000000 195.000000 32029764.098350 97062.420940
2458186.554575 147230551056.000000 304.000000 11191911.595986 96833.554385
2458187.040747 147247319914.000000 171.000000 64335693.038764 96588.030302
2458187.044842 147247562457.000000 284.000000 1625445.360694 96075.366758
2458187.054231 147247791062.000000 304.000000 11241495.968339 96743.382998
2458187.541718 147264580540.000000 171.000000 65506940.515873 96432.637397
2458187.545833 147264813507.000000 284.000000 1609217.216276 95863.569656
2458187.551121 147264813507.000000 195.000000 32439142.433128 96729.606360
2458187.555179 147265048612.000000 304.000000 11300590.311187 96486.339599
2458188.041561 147281844990.000000 171.000000 64968315.770636 96403.076668
2458188.050972 147282084854.000000 195.000000 32725255.965727 96723.544553
2458188.055040 147282326857.000000 304.000000 11393950.153166 96466.856663
2458188.540521 147299131669.000000 171.000000 65596548.285189 96352.393239
2458188.544655 147299378448.000000 284.000000 1619864.166678 95739.738501
2458188.549945 147299378448.000000 195.000000 32593116.469099 96665.453663
2458188.554000 147299611612.000000 304.000000 11330388.766553 96398.656985
2458189.040717 147316425245.000000 171.000000 65852930.665618 96359.105926
2458189.044815 147316679312.000000 284.000000 1594608.591582 95691.255414
2458189.054189 147316919739.000000 304.000000 11359804.122909 96357.473243
2458189.540245 147333742481.000000 171.000000 66610043.509622 96347.718925
2458189.544335 147333988062.000000 284.000000 1601892.277028 95663.452645
2458189.549636 147333988062.000000 195.000000 32571328.683825 96633.354273
2458189.553782 147334219981.000000 304.000000 11366751.281237 96308.328018
2458190.040298 147351050620.000000 171.000000 67008024.926949 96310.040745
2458190.044409 147351304138.000000 284.000000 1614123.543025 95602.363772
2458190.053774 147351543675.000000 304.000000 11416991.380709 96259.159852
2458190.541892 147368380554.000000 171.000000 67156091.666945 96303.343380
2458190.545988 147368626171.000000 284.000000 1631874.258602 95609.683437
2458190.551287 147368626171.000000 195.000000 32364684.890174 96560.963468
2458190.555342 147368857802.000000 304.000000 11579524.555773 96281.966643
2458191.041600 147385714543.000000 171.000000 66866757.795323 96303.945744
2458191.045957 147385952243.000000 284.000000 1613097.528035 95659.432403
2458191.051270 147385952243.000000 195.000000 32280602.633006 96570.639582
2458191.055324 147386192080.000000 304.000000 11455927.298508 96301.776196
2458191.541424 147403049028.000000 171.000000 67313258.557043 96317.158596
2458191.545521 147403295194.000000 284.000000 1618892.090445 95661.018826
2458191.550816 147403295194.000000 195.000000 32432275.017499 96564.129183
2458191.554899 147403527373.000000 304.000000 11445381.034913 96295.825813
2458192.045225 147420635334.000000 284.000000 1653697.607669 95694.164217
2458192.050534 147420635334.000000 195.000000 32569510.721162 96570.696854
2458192.054589 147420875979.000000 304.000000 11394192.805983 96330.675445
2458192.540901 147437737238.000000 171.000000 67914793.178785 96334.449326
2458192.545000 147437968432.000000 284.000000 1616612.021376 95690.671881
2458192.550307 147437968432.000000 195.000000 32450666.773658 96589.340300
2458192.554362 147438217566.000000 304.000000 11383852.336802 96331.598978
2458193.041099 147455080781.000000 171.000000 66975448.838309 96387.468140
2458193.045196 147455320680.000000 284.000000 1612114.254449 95690.730864
2458193.050501 147455320680.000000 195.000000 32021097.459605 96579.253445
2458193.540614 147472421432.000000 171.000000 66798911.703890 96478.515742
2458193.544730 147472670156.000000 284.000000 1604023.898922 95771.892637
2458193.550025 147472670156.000000 195.000000 32500232.310593 96669.696901
2458193.554084 147472905167.000000 304.000000 11581012.279985 96371.221524
2458194.040836 147489783919.000000 171.000000 66326790.286694 96586.524551
2458194.044935 147490025795.000000 284.000000 1603192.213610 95880.303456
2458194.050232 147490025795.000000 195.000000 32248864.772600 96790.652080
2458194.054301 147490253776.000000 304.000000 11169320.171350 96419.902343
2458194.541255 147507128638.000000 171.000000 66343408.331922 96800.387518
2458194.545351 147507363648.000000 284.000000 1589657.658378 96064.549244
2458194.550667 147507363648.000000 195.000000 31825877.853790 96819.205896
2458195.040707 147524478811.000000 171.000000 66236299.808466 96813.816002
2458195.044828 147524707027.000000 284.000000 1612996.843335 96112.175334
2458195.050125 147524707027.000000 195.000000 31821758.740463 96859.759869
2458195.054180 147524953409.000000 304.000000 11207997.978599 96614.871165
2458195.544707 147542062443.000000 284.000000 1580088.417184 96126.562421
2458195.549991 147542062443.000000 195.000000 31456592.734445 97130.807336
2458195.554044 147542302099.000000 304.000000 11234883.142131 96722.393517
2458196.039964 147559172525.000000 171.000000 66991245.487500 96896.363323
2458196.044082 147559403457.000000 284.000000 1557863.772883 96198.637718
2458196.049380 147559403457.000000 195.000000 31234775.858638 97134.485502
2458196.053434 147559652507.000000 304.000000 11184625.436197 96790.318542
2458196.539426 147576510489.000000 171.000000 69255018.259792 96903.178772
2458196.543532 147576750878.000000 284.000000 1609304.105686 96365.922009
2458196.548848 147576750878.000000 195.000000 31382001.213559 97164.007924
2458196.553139 147576993383.000000 304.000000 11295351.130069 96911.657223
2458197.039220 147593842740.000000 171.000000 70243852.920988 96942.392082
2458197.043317 147594092610.000000 284.000000 1593495.141943 96489.647402
2458197.048614 147594092610.000000 195.000000 31595388.893668 97219.452863
2458197.052668 147594328627.000000 304.000000 11309326.694607 97018.173511
2458197.541737 147611188336.000000 171.000000 69900374.444043 96723.165936
2458197.545853 147611431751.000000 284.000000 1581662.595546 95987.001056
2458197.551141 147611431751.000000 195.000000 31608579.400880 96809.453893
2458198.041308 147628517537.000000 171.000000 69970181.554535 96845.007474
2458198.045416 147628770513.000000 284.000000 1558130.401250 96120.178263
2458198.050709 147628770513.000000 195.000000 31552634.095454 96845.436332
2458198.054768 147629009622.000000 304.000000 11297560.400648 96578.273215
2458198.541283 147645847713.000000 171.000000 69576856.634938 96843.520630
2458198.545010 147646094265.000000 284.000000 1516689.220443 96126.093785
2458198.550301 147646094265.000000 195.000000 30601920.371411 96919.342459
2458198.554362 147646342949.000000 304.000000 11109530.556080 96612.503066
2458199.041131 147663179388.000000 171.000000 69992786.607948 96914.620006
2458199.045230 147663419516.000000 284.000000 1507722.042223 96196.528138
2458199.054574 147663661776.000000 304.000000 11394034.069104 96790.057619
2458199.540987 147680496229.000000 171.000000 69716685.869909 96922.968457
2458199.545088 147680745920.000000 284.000000 1486162.150430 96278.862797
2458199.550388 147680745920.000000 195.000000 30701839.204264 97142.570123
2458199.554441 147680981746.000000 304.000000 11141351.220698 96788.978909
2458200.041092 147697813043.000000 171.000000 69930915.081901 96942.831361
2458200.045189 147698056277.000000 284.000000 1503780.012330 96471.264374
2458200.050506 147698056277.000000 195.000000 30525955.633813 97225.558419
2458200.054560 147698301643.000000 304.000000 11221926.812018 96912.291127
2458200.540162 147715127775.000000 171.000000 69755425.982026 97078.028732
2458200.544243 147715364530.000000 284.000000 1441829.476093 96520.091726
2458200.549558 147715364530.000000 195.000000 30551539.762106 97295.266698
2458200.553616 147715603400.000000 304.000000 11126046.240173 97130.450535
2458201.039624 147732437536.000000 171.000000 68813500.165969 97129.030047
2458201.043721 147732667748.000000 284.000000 1428529.427130 96814.241695
2458201.053087 147732916078.000000 304.000000 11096367.108484 97172.885429
