# average_observation_time[JD] flux[DN/s] flux_unc[DN/s] last_data_point_before_bakeout first_data_point_after_bakeout
2450518.041817 77128657.832283 252580.347703 0 0
2450518.274328 79380781.084794 258772.591859 0 0
2450518.541831 77716249.165162 253881.252363 0 0
2450518.791818 76984007.977486 251869.398337 0 0
2450519.041815 77734461.446525 253932.233696 0 0
2450519.309006 28886484.248170 132943.079776 0 0
2450519.541818 78859541.012802 257029.138933 0 0
2450519.791833 77604453.351391 253571.930282 0 0
2450520.041818 79758742.797147 259505.260423 0 0
2450520.291818 79062752.162299 257586.006124 0 0
2450520.541819 78959348.885374 257292.495312 0 0
2450520.791819 78120041.368960 254980.992286 0 0
2450521.041818 79115568.141308 257629.008540 0 0
2450521.358126 78565564.625325 256111.593671 0 0
2450521.541817 79131937.951527 257681.750130 0 0
2450521.791831 79287598.780715 258038.455480 0 0
2450522.041817 79772010.317259 259373.800955 0 0
2450522.347276 80530401.277734 261478.417016 0 0
2450522.541816 80117211.700782 260317.855577 0 0
2450522.791818 81707086.141839 264718.389893 0 0
2450523.041819 81178251.522810 263254.326740 0 0
2450523.291822 81166607.060272 263221.043752 0 0
2450523.541827 83360352.190750 269291.055048 0 0
2450523.791818 81998021.380309 265511.269954 0 0
2450524.041832 82373501.288876 266538.601574 0 0
2450524.291815 80882767.710816 262409.382857 0 0
2450524.541823 83096025.467773 268542.032214 0 0
2450525.041816 84236177.649522 271710.657483 0 0
2450525.298777 83364845.344896 269294.410624 0 0
2450525.541832 83131333.780603 268574.343904 0 0
2450525.791816 86099894.938141 276824.258931 0 0
2450526.041819 84938860.713869 273587.487915 0 0
2450526.360348 86074992.209939 276753.761492 0 0
2450527.264744 83594849.138685 269885.729507 0 0
2450527.465438 83089439.490343 268479.386115 0 0
2450527.708485 83211585.977339 268868.080331 0 0
2450527.833483 83191215.011585 268739.489759 0 0
2450527.958486 81943669.995698 265523.373554 1 0
2450532.541828 81013929.875602 262477.813688 0 1
2450532.791844 79307149.155056 257766.616086 0 0
2450533.041837 77658880.800358 253229.241472 0 0
2450533.304197 78957411.952969 256794.265243 0 0
2450533.791831 78222779.923746 254745.072581 0 0
2450534.041830 77509610.292435 252793.516466 0 0
2450534.291832 76405884.977108 249770.928436 0 0
2450534.541828 75618242.198049 247577.215084 0 0
2450534.791829 76162283.309684 249065.022492 0 0
2450535.041847 75072821.947847 246086.089234 0 0
2450535.291830 77048893.964028 251500.588901 0 0
2450535.541844 77088774.997124 251547.607809 0 0
2450535.791827 75603861.626389 247483.076581 0 0
2450536.041829 77020221.308751 251360.612926 0 0
2450536.373437 75189369.110887 246349.354777 0 0
2450536.541829 73910920.328799 242839.622843 0 0
2450536.791828 74312779.858203 243933.382478 0 0
2450537.048091 76013037.184523 248575.763808 0 0
2450537.296213 76558239.971588 250067.593808 0 0
2450537.541830 77096239.477402 251499.952040 0 0
2450537.791885 146220106.505225 448601.938431 0 0
2450538.041829 76288256.285848 249286.169401 0 0
2450538.291826 77229724.758572 251849.309703 0 0
2450538.541830 76279759.294373 249220.258500 0 0
2450538.791842 75645040.787940 247483.966962 0 0
2450539.041828 77555693.192864 252714.459072 0 0
2450540.285179 78478948.943127 255186.946488 0 0
2450541.417526 80347823.496864 260278.402262 0 0
2450542.353206 80284827.805912 260010.800556 0 0
2450543.329899 82118345.144302 265019.032731 0 0
2450544.418610 85007004.284665 272966.342311 0 0
2450545.328991 82833110.011743 266895.837695 0 0
2450546.312446 78516682.305316 254943.400078 0 0
2450547.311502 81716389.792096 263677.873750 0 0
2450548.362348 80126307.833481 259223.264559 0 0
2450549.232818 79840311.156310 258390.188759 0 0
2450550.088324 79312632.775994 256879.272526 0 0
2450551.190226 80039322.548848 258809.466037 0 0
2450552.178061 79147896.536325 256307.143360 0 0
2450553.302337 79818394.723379 258090.849860 0 0
2450553.541827 77974509.236855 252962.516894 0 0
2450553.791831 78677413.600741 254899.200122 0 0
