# average_observation_time[JD] flux[DN/s] flux_unc[DN/s] last_data_point_before_bakeout first_data_point_after_bakeout
2450515.554662 29133000.793956 5824.550220 0 0
2450515.804638 29311558.728142 5840.006339 0 0
2450516.054668 29475637.382189 5862.254045 0 0
2450516.310196 29227558.234024 5842.610467 0 0
2450516.559319 29550780.045413 5864.298591 0 0
2450517.054642 29701113.931010 5895.566066 0 0
2450517.312570 29305855.459657 5846.429775 0 0
2450517.554675 29775948.825308 5887.706307 0 0
2450517.804632 29741117.120591 5885.722322 0 0
2450518.554392 29766131.255699 5866.347953 0 0
2450518.804370 29897115.064494 5886.582871 0 0
2450519.054440 29900028.729381 5894.569950 0 0
2450519.804646 29526930.599673 5849.683497 0 0
2450520.054630 29610685.854854 5861.160438 0 0
2450520.304627 29530717.305108 5860.746332 0 0
2450520.554643 29778870.428273 5867.996139 0 0
2450520.804630 29696636.562016 5864.230432 0 0
2450521.054632 29448828.791068 5840.795479 0 0
2450521.381761 29313292.450813 5832.850567 0 0
2450521.554625 29510339.424664 5847.949486 0 0
2450521.804736 29522100.613365 5843.490960 0 0
2450522.054681 29545150.458057 5849.343734 0 0
2450522.360083 29518538.143405 5884.240340 0 0
2450522.554660 30049413.825725 5902.287704 0 0
2450522.804654 29582377.821684 5853.554066 0 0
2450523.304633 29525229.197431 5849.465888 0 0
2450523.804630 29644712.886459 5868.108017 0 0
2450524.054645 29449916.500616 5839.082613 0 0
2450524.304622 29233607.850646 5826.340529 0 0
2450524.554653 29907382.847653 5880.165582 0 0
2450525.054623 29678111.719107 5861.485657 0 0
2450525.311579 29525401.371526 5897.202071 0 0
2450525.554638 29854284.923889 5870.970385 0 0
2450525.804631 30001535.553504 5894.929836 0 0
